miRNA, drug
hsa-mir-92-1,5560
hsa-mir-92-1,5566
hsa-mir-92-1,5568
hsa-mir-92-1,5573
hsa-mir-92-1,5585
hsa-mir-92-1,5591
hsa-mir-92-1,5611
hsa-mir-92-1,5625
hsa-mir-92-1,5656
hsa-mir-92-1,5719
hsa-mir-92-1,5732
hsa-mir-92-1,5736
hsa-mir-92-1,5749
hsa-mir-92-1,5756
hsa-mir-92-1,5775
hsa-mir-92-1,5780
hsa-mir-92-1,5794
hsa-mir-92-1,5819
hsa-mir-92-1,5826
hsa-mir-92-1,5850
hsa-mir-92-1,5904
hsa-mir-92-1,5920
hsa-mir-92-1,5959
hsa-mir-92-1,5983
hsa-mir-92-1,5991
hsa-mir-92-1,6000
hsa-mir-92-1,6005
hsa-mir-92-1,6009
hsa-mir-92-1,6018
hsa-mir-92-1,6037
hsa-mir-92-1,6082
hsa-mir-92-1,6099
hsa-mir-92-1,6251
hsa-mir-92-1,6291
hsa-mir-92-1,6307
hsa-mir-92-1,6662
hsa-mir-92-1,6834
hsa-mir-92-1,6843
hsa-mir-92-1,8249
hsa-mir-92-1,8271
hsa-mir-92-1,8730
hsa-mir-92-1,9015
hsa-mir-92-1,9046
hsa-mir-92-1,9064
hsa-mir-92-1,9331
hsa-mir-92-1,9403
hsa-mir-92-1,9433
hsa-mir-92-1,9913
hsa-mir-92-1,10090
hsa-mir-92-1,10100
hsa-mir-92-1,10188
hsa-mir-92-1,11291
hsa-mir-92-1,12449
hsa-mir-92-1,12555
hsa-mir-92-1,13314
hsa-mir-92-1,13505
hsa-mir-92-1,13791
hsa-mir-92-1,14677
hsa-mir-92-1,14985
hsa-mir-92-1,15130
hsa-mir-92-1,15459
hsa-mir-92-1,15541
hsa-mir-92-1,16078
hsa-mir-92-1,16362
hsa-mir-92-1,16363
hsa-mir-92-1,16741
hsa-mir-92-1,16850
hsa-mir-92-1,16960
hsa-mir-92-1,17134
hsa-mir-92-1,17676
hsa-mir-92-1,19003
hsa-mir-92-1,19649
hsa-mir-92-1,19861
hsa-mir-92-1,20313
hsa-mir-92-1,20824
hsa-mir-92-1,21223
hsa-mir-92-1,21233
hsa-mir-92-1,21855
hsa-mir-92-1,23576
hsa-mir-92-1,23897
hsa-mir-92-1,24199
hsa-mir-92-1,24244
hsa-mir-92-1,24759
hsa-mir-92-1,27400
hsa-mir-92-1,28689
hsa-mir-92-1,30487
hsa-mir-92-1,30951
hsa-mir-92-1,31640
hsa-mir-92-1,32170
hsa-mir-92-1,33572
hsa-mir-92-1,33741
hsa-mir-92-1,34312
hsa-mir-92-1,34328
hsa-mir-92-1,34359
hsa-mir-92-1,34633
hsa-mir-92-1,36604
hsa-mir-92-1,37464
hsa-mir-92-1,37497
hsa-mir-92-1,37542
hsa-mir-92-1,37768
hsa-mir-92-1,38853
hsa-mir-92-1,39147
hsa-mir-92-1,39468
hsa-mir-92-1,39941
hsa-mir-92-1,40326
hsa-mir-92-1,40704
hsa-mir-92-1,41684
hsa-mir-92-1,41693
hsa-mir-92-1,41781
hsa-mir-92-1,41987
hsa-mir-92-1,47320
hsa-mir-92-1,47811
hsa-mir-92-1,48041
hsa-mir-92-1,50108
hsa-mir-92-1,51081
hsa-mir-92-1,51263
hsa-mir-92-1,52195
hsa-mir-92-1,54385
hsa-mir-92-1,54841
hsa-mir-92-1,54892
hsa-mir-92-1,55245
hsa-mir-92-1,55891
hsa-mir-92-1,56330
hsa-mir-92-1,56339
hsa-mir-92-1,57469
hsa-mir-92-1,57697
hsa-mir-92-1,60149
hsa-mir-92-1,60164
hsa-mir-92-1,60490
hsa-mir-92-1,60606
hsa-mir-92-1,60648
hsa-mir-92-1,60789
hsa-mir-92-1,60795
hsa-mir-92-1,60815
hsa-mir-92-1,60846
hsa-mir-92-1,60854
hsa-mir-92-1,60855
hsa-mir-92-1,60857
hsa-mir-92-1,60871
hsa-mir-92-1,60947
hsa-mir-92-1,62867
hsa-mir-92-1,62886
hsa-mir-92-1,64139
hsa-mir-92-1,64143
hsa-mir-92-1,65016
hsa-mir-92-1,65028
hsa-mir-92-1,65079
hsa-mir-92-1,65492
hsa-mir-92-1,65628
hsa-mir-92-1,65833
hsa-mir-92-1,65863
hsa-mir-92-1,65906
hsa-mir-92-1,65981
hsa-mir-92-1,65985
hsa-mir-92-1,68310
hsa-mir-92-1,68617
hsa-mir-92-1,68723
hsa-mir-92-1,68911
hsa-mir-92-1,71349
hsa-mir-92-1,71360
hsa-mir-92-1,71371
hsa-mir-92-1,71771
hsa-mir-92-1,71815
hsa-mir-92-1,72081
hsa-mir-92-1,72128
hsa-mir-92-1,72287
hsa-mir-92-1,74483
hsa-mir-92-1,74989
hsa-mir-92-1,77992
hsa-mir-92-1,77993
hsa-mir-92-1,77999
hsa-mir-92-1,82146
hsa-mir-92-1,84098
hsa-mir-92-1,92400
hsa-mir-92-1,92727
hsa-mir-92-1,92974
hsa-mir-92-1,115163
hsa-mir-92-1,115355
hsa-mir-92-1,119570
hsa-mir-92-1,119607
hsa-mir-92-1,119828
hsa-mir-92-1,123600
hsa-mir-92-1,123606
hsa-mir-92-1,123619
hsa-mir-92-1,124087
hsa-mir-92-1,125017
hsa-mir-92-1,126941
hsa-mir-92-1,127151
hsa-mir-92-1,129211
hsa-mir-92-1,132971
hsa-mir-92-1,132999
hsa-mir-92-1,133017
hsa-mir-92-1,134018
hsa-mir-92-1,134019
hsa-mir-92-1,134780
hsa-mir-92-1,146570
hsa-mir-92-1,148121
hsa-mir-92-1,148192
hsa-mir-92-1,150311
hsa-mir-92-1,151075
hsa-mir-92-1,151166
hsa-mir-92-1,152951
hsa-mir-92-1,153994
hsa-mir-92-1,154059
hsa-mir-92-1,154101
hsa-mir-92-1,156419
hsa-mir-92-1,172198
hsa-mir-92-1,176870
hsa-mir-92-1,179344
hsa-mir-92-1,182137
hsa-mir-92-1,185460
hsa-mir-92-1,193962
hsa-mir-92-1,208898
hsa-mir-92-1,208902
hsa-mir-92-1,208908
hsa-mir-92-1,210332
hsa-mir-92-1,213039
hsa-mir-92-1,213046
hsa-mir-92-1,216416
hsa-mir-92-1,222757
hsa-mir-92-1,259331
hsa-mir-92-1,287180
hsa-mir-92-1,392622
hsa-mir-92-1,439693
hsa-mir-92-1,441074
hsa-mir-92-1,441243
hsa-mir-92-1,441278
hsa-mir-92-1,441281
hsa-mir-92-1,441300
hsa-mir-92-1,441306
hsa-mir-92-1,441383
hsa-mir-92-1,441401
hsa-mir-92-1,443879
hsa-mir-92-1,443894
hsa-mir-92-1,444031
hsa-mir-92-1,444254
hsa-mir-92-1,446156
hsa-mir-92-1,446541
hsa-mir-92-1,446598
hsa-mir-92-1,448537
hsa-mir-92-1,448601
hsa-mir-92-1,449193
hsa-mir-92-1,456199
hsa-mir-92-1,489181
hsa-mir-92-1,522325
hsa-mir-92-1,638678
hsa-mir-92-1,644019
hsa-mir-92-1,656580
hsa-mir-92-1,656652
hsa-mir-92-1,667466
hsa-mir-92-1,667468
hsa-mir-92-1,667476
hsa-mir-92-1,667484
hsa-mir-92-1,688009
hsa-mir-92-1,688561
hsa-mir-92-1,689043
hsa-mir-92-1,941361
hsa-mir-92-1,941651
hsa-mir-92-1,1201549
hsa-mir-92-1,1548887
hsa-mir-92-1,1712095
hsa-mir-92-1,3000502
hsa-mir-92-1,3000540
hsa-mir-92-1,3002119
hsa-mir-92-1,3002977
hsa-mir-92-1,3003141
hsa-mir-92-1,3005573
hsa-mir-92-1,3010818
hsa-mir-92-1,3032771
hsa-mir-92-1,3033053
hsa-mir-92-1,3033538
hsa-mir-92-1,3033818
hsa-mir-92-1,3033825
hsa-mir-92-1,3034034
hsa-mir-92-1,3035406
hsa-mir-92-1,3036505
hsa-mir-92-1,3037981
hsa-mir-92-1,3052762
hsa-mir-92-1,3062316
hsa-mir-92-1,3081361
hsa-mir-92-1,3083544
hsa-mir-92-1,3086401
hsa-mir-92-1,3086674
hsa-mir-92-1,4369359
hsa-mir-92-1,5280343
hsa-mir-92-1,5280980
hsa-mir-92-1,5281035
hsa-mir-92-1,5281037
hsa-mir-92-1,5281040
hsa-mir-92-1,5281042
hsa-mir-92-1,5281070
hsa-mir-92-1,5281071
hsa-mir-92-1,5281078
hsa-mir-92-1,5281081
hsa-mir-92-1,5281718
hsa-mir-92-1,5281881
hsa-mir-92-1,5282452
hsa-mir-92-1,5284513
hsa-mir-92-1,5284514
hsa-mir-92-1,5284549
hsa-mir-92-1,5284550
hsa-mir-92-1,5284551
hsa-mir-92-1,5284566
hsa-mir-92-1,5284592
hsa-mir-92-1,5284607
hsa-mir-92-1,5284627
hsa-mir-92-1,5284632
hsa-mir-92-1,5310966
hsa-mir-92-1,5311027
hsa-mir-92-1,5311068
hsa-mir-92-1,5311217
hsa-mir-92-1,5311309
hsa-mir-92-1,5311447
hsa-mir-92-1,5311454
hsa-mir-92-1,5311507
hsa-mir-92-1,5312125
hsa-mir-92-1,5328940
hsa-mir-92-1,5353788
hsa-mir-92-1,5353853
hsa-mir-92-1,5359272
hsa-mir-92-1,5359371
hsa-mir-92-1,5360696
hsa-mir-92-1,5362119
hsa-mir-92-1,5362124
hsa-mir-92-1,5362129
hsa-mir-92-1,5362440
hsa-mir-92-1,5481350
hsa-mir-92-1,5484727
hsa-mir-92-1,5487427
hsa-mir-92-1,5488548
hsa-mir-92-1,5493444
hsa-mir-92-1,6323266
hsa-mir-92-1,6337614
hsa-mir-92-1,6437380
hsa-mir-92-1,6440717
hsa-mir-92-1,6450551
hsa-mir-92-1,6451149
hsa-mir-92-1,6604200
hsa-mir-92-1,6914273
hsa-mir-92-1,6917698
hsa-mir-92-1,6917779
hsa-mir-92-1,6917864
hsa-mir-92-1,6918140
hsa-mir-92-1,6918182
hsa-mir-92-1,6918248
hsa-mir-92-1,6918296
hsa-mir-92-1,6918314
hsa-mir-92-1,6918493
hsa-mir-92-1,6918554
hsa-mir-92-1,6918558
hsa-mir-92-1,9568614
hsa-mir-92-1,9574101
hsa-mir-92-1,9574768
hsa-mir-92-1,9578005
hsa-mir-92-1,9811704
hsa-mir-92-1,9818306
hsa-mir-92-1,9822750
hsa-mir-92-1,9823820
hsa-mir-92-1,9833444
hsa-mir-92-1,9835049
hsa-mir-92-1,9853654
hsa-mir-92-1,9869929
hsa-mir-92-1,9875401
hsa-mir-92-1,9887712
hsa-mir-92-1,9911830
hsa-mir-92-1,9913767
hsa-mir-92-1,9915743
hsa-mir-92-1,9915879
hsa-mir-92-1,9924495
hsa-mir-92-1,9926791
hsa-mir-92-1,9933193
hsa-mir-92-1,9941379
hsa-mir-92-1,9962735
hsa-mir-92-1,10077130
hsa-mir-92-1,10113978
hsa-mir-92-1,10184665
hsa-mir-92-1,10220503
hsa-mir-92-1,10275777
hsa-mir-92-1,10311306
hsa-mir-92-1,10909430
hsa-mir-92-1,11001318
hsa-mir-92-1,11156438
hsa-mir-92-1,11167602
hsa-mir-92-1,11250029
hsa-mir-92-1,11431716
hsa-mir-92-1,11434515
hsa-mir-92-1,11450633
hsa-mir-92-1,11476460
hsa-mir-92-1,11504295
hsa-mir-92-1,11511120
hsa-mir-92-1,11518241
hsa-mir-92-1,11556711
hsa-mir-92-1,11610526
hsa-mir-92-1,11626560
hsa-mir-92-1,11753673
hsa-mir-92-1,11779629
hsa-mir-92-1,11949646
hsa-mir-92-1,11954293
hsa-mir-92-1,11965427
hsa-mir-92-1,11978813
hsa-mir-92-1,11993702
hsa-mir-92-1,13559281
hsa-mir-92-1,15950376
hsa-mir-92-1,15951529
hsa-mir-92-1,16004692
hsa-mir-92-1,16078949
hsa-mir-92-1,16124688
hsa-mir-92-1,16129675
hsa-mir-92-1,16129681
hsa-mir-92-1,16129704
hsa-mir-92-1,16130957
hsa-mir-92-1,16131215
hsa-mir-92-1,16136245
hsa-mir-92-1,16158208
hsa-mir-92-1,16220172
hsa-mir-92-1,16222096
hsa-mir-92-1,16681432
hsa-mir-92-1,16722836
hsa-mir-92-1,17756771
hsa-mir-92-1,19371515
hsa-mir-92-1,20055414
hsa-mir-92-1,21302490
hsa-mir-92-1,23652731
hsa-mir-92-1,24775005
hsa-mir-92-1,24776445
hsa-mir-92-1,24795069
hsa-mir-92-1,24812758
hsa-mir-92-1,24822371
hsa-mir-92-1,24826799
hsa-mir-92-1,24831714
hsa-mir-92-1,24958200
hsa-mir-92-1,25074887
hsa-mir-92-1,25102847
hsa-mir-92-1,25126798
hsa-mir-92-1,25151352
hsa-mir-92-1,25151504
hsa-mir-92-1,25154714
hsa-mir-92-1,25166913
hsa-mir-92-1,42613186
hsa-mir-92-1,44129647
hsa-mir-92-1,44139752
hsa-mir-92-1,44205240
hsa-mir-92-1,44599207
hsa-mir-92-1,45266800
hsa-mir-92-1,45267103
hsa-mir-92-1,51039094
hsa-mir-92-1,53465279
hsa-mir-92-1,54676038
hsa-mir-92-1,54676537
hsa-mir-92-1,54678486
hsa-mir-92-1,54680692
hsa-mir-92-1,54680783
hsa-mir-92-1,54684141
hsa-mir-92-1,54767916
hsa-mir-92-1,56640146
hsa-mir-92-1,56649450
hsa-mir-92-1,56649692
hsa-mir-92-1,56928011
hsa-mir-92-1,56944144
hsa-mir-92-1,57515973
hsa-mir-92-1,58460047
hsa-mir-92-1,67171867
hsa-mir-92-1,67462786
hsa-mir-92-1,68165256
hsa-mir-92-1,70789197
hsa-mir-92-1,71481097
hsa-mir-92-1,71587953
hsa-mir-92-1,71768094
hsa-mir-92-1,73049652
hsa-mir-92-1,73442840
hsa-mir-92-1,76958517
hsa-mir-92-1,131704314
hsa-mir-92-1,131704328
hsa-mir-921,727
hsa-mir-921,1727
hsa-mir-921,3366
hsa-mir-921,3385
hsa-mir-921,3406
hsa-mir-921,3446
hsa-mir-921,3562
hsa-mir-921,4101
hsa-mir-921,4542
hsa-mir-921,5071
hsa-mir-921,5745
hsa-mir-921,5754
hsa-mir-921,5857
hsa-mir-921,5881
hsa-mir-921,5994
hsa-mir-921,5995
hsa-mir-921,5997
hsa-mir-921,6010
hsa-mir-921,6230
hsa-mir-921,6674
hsa-mir-921,8955
hsa-mir-921,9051
hsa-mir-921,9053
hsa-mir-921,9677
hsa-mir-921,10026
hsa-mir-921,11273
hsa-mir-921,13109
hsa-mir-921,22297
hsa-mir-921,60198
hsa-mir-921,92786
hsa-mir-921,159055
hsa-mir-921,162955
hsa-mir-921,169870
hsa-mir-921,247839
hsa-mir-921,444008
hsa-mir-921,444679
hsa-mir-921,445354
hsa-mir-921,637568
hsa-mir-921,656615
hsa-mir-921,5280489
hsa-mir-921,5280793
hsa-mir-921,5281104
hsa-mir-921,5281929
hsa-mir-921,5311067
hsa-mir-921,5311071
hsa-mir-921,5311412
hsa-mir-921,6917715
hsa-mir-921,7019255
hsa-mir-921,9949848
hsa-mir-921,11750009
hsa-mir-922,702
hsa-mir-922,3385
hsa-mir-922,5793
hsa-mir-922,60823
hsa-mir-922,444732
hsa-mir-922,448537
hsa-mir-922,451668
hsa-mir-923,187
hsa-mir-923,460
hsa-mir-923,1051
hsa-mir-923,1981
hsa-mir-923,2088
hsa-mir-923,2099
hsa-mir-923,2157
hsa-mir-923,2162
hsa-mir-923,2206
hsa-mir-923,2315
hsa-mir-923,2351
hsa-mir-923,2353
hsa-mir-923,2441
hsa-mir-923,2474
hsa-mir-923,2540
hsa-mir-923,2585
hsa-mir-923,2712
hsa-mir-923,2732
hsa-mir-923,2749
hsa-mir-923,2762
hsa-mir-923,2764
hsa-mir-923,2794
hsa-mir-923,2811
hsa-mir-923,2812
hsa-mir-923,2833
hsa-mir-923,2910
hsa-mir-923,3016
hsa-mir-923,3038
hsa-mir-923,3157
hsa-mir-923,3198
hsa-mir-923,3241
hsa-mir-923,3290
hsa-mir-923,3292
hsa-mir-923,3308
hsa-mir-923,3314
hsa-mir-923,3333
hsa-mir-923,3354
hsa-mir-923,3373
hsa-mir-923,3440
hsa-mir-923,3467
hsa-mir-923,3487
hsa-mir-923,3516
hsa-mir-923,3519
hsa-mir-923,3559
hsa-mir-923,3601
hsa-mir-923,3715
hsa-mir-923,3720
hsa-mir-923,3724
hsa-mir-923,3742
hsa-mir-923,3749
hsa-mir-923,3760
hsa-mir-923,3763
hsa-mir-923,3784
hsa-mir-923,3823
hsa-mir-923,3826
hsa-mir-923,3827
hsa-mir-923,3830
hsa-mir-923,3948
hsa-mir-923,3957
hsa-mir-923,3961
hsa-mir-923,4008
hsa-mir-923,4011
hsa-mir-923,4020
hsa-mir-923,4037
hsa-mir-923,4046
hsa-mir-923,4100
hsa-mir-923,4167
hsa-mir-923,4168
hsa-mir-923,4170
hsa-mir-923,4189
hsa-mir-923,4192
hsa-mir-923,4199
hsa-mir-923,4201
hsa-mir-923,4205
hsa-mir-923,4463
hsa-mir-923,4474
hsa-mir-923,4485
hsa-mir-923,4493
hsa-mir-923,4494
hsa-mir-923,4495
hsa-mir-923,4497
hsa-mir-923,4499
hsa-mir-923,4506
hsa-mir-923,4507
hsa-mir-923,4539
hsa-mir-923,4583
hsa-mir-923,4595
hsa-mir-923,4614
hsa-mir-923,4631
hsa-mir-923,4680
hsa-mir-923,4684
hsa-mir-923,4744
hsa-mir-923,4763
hsa-mir-923,4764
hsa-mir-923,4810
hsa-mir-923,4848
hsa-mir-923,4870
hsa-mir-923,4890
hsa-mir-923,4926
hsa-mir-923,4927
hsa-mir-923,4991
hsa-mir-923,4992
hsa-mir-923,4999
hsa-mir-923,5029
hsa-mir-923,5035
hsa-mir-923,5054
hsa-mir-923,5095
hsa-mir-923,5318
hsa-mir-923,5320
hsa-mir-923,5356
hsa-mir-923,5379
hsa-mir-923,5468
hsa-mir-923,5472
hsa-mir-923,5556
hsa-mir-923,5574
hsa-mir-923,5625
hsa-mir-923,5717
hsa-mir-923,5732
hsa-mir-923,5735
hsa-mir-923,5746
hsa-mir-923,5770
hsa-mir-923,5780
hsa-mir-923,5793
hsa-mir-923,5903
hsa-mir-923,5904
hsa-mir-923,5910
hsa-mir-923,5978
hsa-mir-923,5983
hsa-mir-923,5988
hsa-mir-923,6000
hsa-mir-923,6005
hsa-mir-923,6024
hsa-mir-923,6032
hsa-mir-923,6036
hsa-mir-923,6083
hsa-mir-923,6087
hsa-mir-923,6098
hsa-mir-923,6104
hsa-mir-923,6196
hsa-mir-923,6249
hsa-mir-923,6251
hsa-mir-923,6307
hsa-mir-923,6476
hsa-mir-923,6646
hsa-mir-923,6662
hsa-mir-923,6869
hsa-mir-923,6883
hsa-mir-923,7027
hsa-mir-923,7339
hsa-mir-923,8223
hsa-mir-923,8226
hsa-mir-923,8378
hsa-mir-923,8550
hsa-mir-923,8969
hsa-mir-923,8982
hsa-mir-923,9015
hsa-mir-923,9034
hsa-mir-923,9651
hsa-mir-923,10531
hsa-mir-923,10607
hsa-mir-923,10621
hsa-mir-923,11333
hsa-mir-923,12560
hsa-mir-923,14969
hsa-mir-923,15541
hsa-mir-923,16231
hsa-mir-923,17134
hsa-mir-923,18381
hsa-mir-923,19003
hsa-mir-923,19150
hsa-mir-923,19649
hsa-mir-923,20058
hsa-mir-923,20279
hsa-mir-923,20824
hsa-mir-923,21233
hsa-mir-923,21307
hsa-mir-923,21319
hsa-mir-923,21704
hsa-mir-923,24244
hsa-mir-923,24759
hsa-mir-923,24763
hsa-mir-923,25249
hsa-mir-923,26879
hsa-mir-923,27400
hsa-mir-923,27447
hsa-mir-923,27661
hsa-mir-923,27901
hsa-mir-923,28620
hsa-mir-923,28693
hsa-mir-923,28864
hsa-mir-923,29327
hsa-mir-923,30323
hsa-mir-923,30699
hsa-mir-923,31236
hsa-mir-923,31593
hsa-mir-923,32681
hsa-mir-923,33042
hsa-mir-923,33255
hsa-mir-923,33478
hsa-mir-923,33613
hsa-mir-923,33624
hsa-mir-923,33746
hsa-mir-923,33887
hsa-mir-923,34040
hsa-mir-923,34755
hsa-mir-923,36294
hsa-mir-923,36523
hsa-mir-923,36921
hsa-mir-923,37542
hsa-mir-923,37720
hsa-mir-923,37768
hsa-mir-923,38103
hsa-mir-923,39186
hsa-mir-923,39765
hsa-mir-923,40839
hsa-mir-923,41684
hsa-mir-923,42008
hsa-mir-923,42890
hsa-mir-923,43507
hsa-mir-923,43594
hsa-mir-923,43672
hsa-mir-923,43708
hsa-mir-923,43815
hsa-mir-923,44185
hsa-mir-923,47289
hsa-mir-923,47472
hsa-mir-923,47499
hsa-mir-923,47811
hsa-mir-923,47965
hsa-mir-923,50108
hsa-mir-923,50248
hsa-mir-923,50294
hsa-mir-923,51039
hsa-mir-923,51081
hsa-mir-923,51634
hsa-mir-923,53025
hsa-mir-923,53708
hsa-mir-923,54746
hsa-mir-923,55283
hsa-mir-923,55891
hsa-mir-923,57363
hsa-mir-923,59227
hsa-mir-923,60464
hsa-mir-923,60835
hsa-mir-923,60854
hsa-mir-923,60855
hsa-mir-923,60961
hsa-mir-923,62867
hsa-mir-923,62959
hsa-mir-923,64139
hsa-mir-923,64143
hsa-mir-923,65016
hsa-mir-923,65079
hsa-mir-923,65866
hsa-mir-923,65999
hsa-mir-923,68614
hsa-mir-923,68844
hsa-mir-923,68911
hsa-mir-923,71183
hsa-mir-923,71301
hsa-mir-923,71349
hsa-mir-923,71360
hsa-mir-923,71364
hsa-mir-923,71616
hsa-mir-923,71815
hsa-mir-923,72128
hsa-mir-923,72474
hsa-mir-923,73303
hsa-mir-923,74989
hsa-mir-923,84029
hsa-mir-923,84098
hsa-mir-923,91270
hsa-mir-923,91610
hsa-mir-923,92253
hsa-mir-923,104838
hsa-mir-923,104850
hsa-mir-923,104865
hsa-mir-923,107526
hsa-mir-923,108065
hsa-mir-923,108150
hsa-mir-923,110635
hsa-mir-923,115163
hsa-mir-923,115237
hsa-mir-923,119182
hsa-mir-923,123630
hsa-mir-923,124087
hsa-mir-923,126941
hsa-mir-923,130313
hsa-mir-923,131536
hsa-mir-923,133017
hsa-mir-923,142775
hsa-mir-923,148121
hsa-mir-923,148192
hsa-mir-923,148195
hsa-mir-923,149096
hsa-mir-923,150311
hsa-mir-923,150610
hsa-mir-923,151166
hsa-mir-923,151171
hsa-mir-923,152946
hsa-mir-923,152951
hsa-mir-923,153994
hsa-mir-923,154257
hsa-mir-923,157355
hsa-mir-923,158781
hsa-mir-923,163659
hsa-mir-923,165580
hsa-mir-923,166548
hsa-mir-923,171548
hsa-mir-923,171758
hsa-mir-923,175805
hsa-mir-923,202225
hsa-mir-923,208898
hsa-mir-923,208908
hsa-mir-923,213039
hsa-mir-923,216235
hsa-mir-923,219024
hsa-mir-923,285033
hsa-mir-923,392622
hsa-mir-923,439153
hsa-mir-923,439213
hsa-mir-923,439280
hsa-mir-923,439501
hsa-mir-923,439553
hsa-mir-923,439693
hsa-mir-923,440936
hsa-mir-923,440995
hsa-mir-923,441080
hsa-mir-923,441130
hsa-mir-923,441140
hsa-mir-923,441199
hsa-mir-923,441207
hsa-mir-923,441243
hsa-mir-923,441281
hsa-mir-923,441289
hsa-mir-923,441300
hsa-mir-923,441306
hsa-mir-923,441314
hsa-mir-923,441383
hsa-mir-923,441397
hsa-mir-923,442428
hsa-mir-923,443387
hsa-mir-923,443884
hsa-mir-923,443894
hsa-mir-923,444022
hsa-mir-923,444036
hsa-mir-923,444254
hsa-mir-923,445643
hsa-mir-923,445858
hsa-mir-923,446156
hsa-mir-923,446157
hsa-mir-923,446596
hsa-mir-923,446598
hsa-mir-923,447043
hsa-mir-923,448601
hsa-mir-923,452110
hsa-mir-923,454216
hsa-mir-923,456255
hsa-mir-923,457193
hsa-mir-923,468595
hsa-mir-923,477468
hsa-mir-923,487101
hsa-mir-923,489181
hsa-mir-923,493570
hsa-mir-923,522325
hsa-mir-923,636405
hsa-mir-923,643975
hsa-mir-923,643976
hsa-mir-923,644073
hsa-mir-923,644160
hsa-mir-923,644241
hsa-mir-923,656511
hsa-mir-923,656641
hsa-mir-923,657237
hsa-mir-923,657298
hsa-mir-923,657308
hsa-mir-923,667466
hsa-mir-923,667490
hsa-mir-923,689043
hsa-mir-923,854026
hsa-mir-923,941651
hsa-mir-923,969472
hsa-mir-923,969516
hsa-mir-923,1548887
hsa-mir-923,1548972
hsa-mir-923,2724385
hsa-mir-923,3000322
hsa-mir-923,3000540
hsa-mir-923,3002190
hsa-mir-923,3002977
hsa-mir-923,3011155
hsa-mir-923,3033825
hsa-mir-923,3035406
hsa-mir-923,3037556
hsa-mir-923,3062316
hsa-mir-923,3081362
hsa-mir-923,3082054
hsa-mir-923,3084092
hsa-mir-923,3086677
hsa-mir-923,4327536
hsa-mir-923,4369359
hsa-mir-923,4659569
hsa-mir-923,5084146
hsa-mir-923,5277135
hsa-mir-923,5280805
hsa-mir-923,5280965
hsa-mir-923,5281006
hsa-mir-923,5281037
hsa-mir-923,5281077
hsa-mir-923,5281417
hsa-mir-923,5281613
hsa-mir-923,5281718
hsa-mir-923,5281881
hsa-mir-923,5281915
hsa-mir-923,5282242
hsa-mir-923,5282443
hsa-mir-923,5282452
hsa-mir-923,5284371
hsa-mir-923,5284447
hsa-mir-923,5284512
hsa-mir-923,5284543
hsa-mir-923,5284549
hsa-mir-923,5284551
hsa-mir-923,5284569
hsa-mir-923,5284570
hsa-mir-923,5284585
hsa-mir-923,5284596
hsa-mir-923,5284603
hsa-mir-923,5284604
hsa-mir-923,5284616
hsa-mir-923,5284627
hsa-mir-923,5311037
hsa-mir-923,5311128
hsa-mir-923,5311217
hsa-mir-923,5311304
hsa-mir-923,5311356
hsa-mir-923,5311454
hsa-mir-923,5311507
hsa-mir-923,5328940
hsa-mir-923,5330286
hsa-mir-923,5355130
hsa-mir-923,5360373
hsa-mir-923,5360515
hsa-mir-923,5362065
hsa-mir-923,5362124
hsa-mir-923,5362420
hsa-mir-923,5362440
hsa-mir-923,5388906
hsa-mir-923,5388937
hsa-mir-923,5459308
hsa-mir-923,5462328
hsa-mir-923,5479529
hsa-mir-923,5479530
hsa-mir-923,5479537
hsa-mir-923,5481173
hsa-mir-923,5487427
hsa-mir-923,5742673
hsa-mir-923,6323289
hsa-mir-923,6335986
hsa-mir-923,6337614
hsa-mir-923,6436173
hsa-mir-923,6437380
hsa-mir-923,6440495
hsa-mir-923,6440717
hsa-mir-923,6442177
hsa-mir-923,6445226
hsa-mir-923,6451149
hsa-mir-923,6451164
hsa-mir-923,6479523
hsa-mir-923,6509979
hsa-mir-923,6533629
hsa-mir-923,6540428
hsa-mir-923,6842999
hsa-mir-923,6852391
hsa-mir-923,6914273
hsa-mir-923,6915744
hsa-mir-923,6915944
hsa-mir-923,6916249
hsa-mir-923,6917864
hsa-mir-923,6918182
hsa-mir-923,6918456
hsa-mir-923,6918585
hsa-mir-923,6918606
hsa-mir-923,9562061
hsa-mir-923,9570757
hsa-mir-923,9571107
hsa-mir-923,9574768
hsa-mir-923,9811704
hsa-mir-923,9822750
hsa-mir-923,9829523
hsa-mir-923,9833444
hsa-mir-923,9835049
hsa-mir-923,9852519
hsa-mir-923,9852981
hsa-mir-923,9853053
hsa-mir-923,9854012
hsa-mir-923,9854073
hsa-mir-923,9854489
hsa-mir-923,9863827
hsa-mir-923,9867812
hsa-mir-923,9870843
hsa-mir-923,9871419
hsa-mir-923,9887712
hsa-mir-923,9898279
hsa-mir-923,9913767
hsa-mir-923,9915743
hsa-mir-923,9930049
hsa-mir-923,9931954
hsa-mir-923,9941379
hsa-mir-923,9941444
hsa-mir-923,10096344
hsa-mir-923,10113978
hsa-mir-923,10127622
hsa-mir-923,10178705
hsa-mir-923,10182969
hsa-mir-923,10184653
hsa-mir-923,10280735
hsa-mir-923,10288191
hsa-mir-923,10311306
hsa-mir-923,10348973
hsa-mir-923,10909430
hsa-mir-923,11250029
hsa-mir-923,11250647
hsa-mir-923,11304743
hsa-mir-923,11319217
hsa-mir-923,11434515
